task_id,hash,native_id,name,status,exit,submit,duration,realtime,%cpu,peak_rss,peak_vmem,rchar,wchar,sample_id,process_name,source_file,peak_rss_gb,peak_vmem_gb,cpu_percent,realtime_seconds,assembly_accession,run_accession,# N's per 100 kbp,# contigs,# contigs (>= 0 bp),# contigs (>= 1000 bp),# contigs (>= 10000 bp),# contigs (>= 25000 bp),# contigs (>= 5000 bp),# contigs (>= 50000 bp),Assembly,GC (%),L50,L90,Largest contig,N50,N90,Total length,Total length (>= 0 bp),Total length (>= 1000 bp),Total length (>= 10000 bp),Total length (>= 25000 bp),Total length (>= 5000 bp),Total length (>= 50000 bp),auN
451,f1/7e828c,31960285,GGP:BINNING:MAXBIN2 (SRR17254990 SRR17254990.fasta),CACHED,0,2025-08-07 15:39:27.580,3m,2m 19s,125.5%,367.8 MB,812.3 MB,3.3 GB,493.2 MB,SRR17254990,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.3591796875,0.79326171875,125.5,139.0,,SRR17254990,0.0,200505.0,200505.0,42895.0,646.0,121.0,2102.0,33.0,SRR17254990_cleaned,65.69,49374.0,163265.0,183371.0,934.0,545.0,193972879.0,193972879.0,90728069.0,13365672.0,5762383.0,23271743.0,2873458.0,4034.1
489,c8/d1612b,31967226,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254988),CACHED,0,2025-08-07 15:46:37.422,19m 20s,14m 8s,161.0%,433.7 MB,893.1 MB,399.1 MB,102.8 MB,SRR17254988,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.42353515625,0.87216796875,161.0,848.0,,SRR17254988,0.0,305538.0,305538.0,74819.0,1428.0,207.0,4410.0,35.0,SRR17254988_cleaned,65.05,68925.0,245147.0,172562.0,1042.0,554.0,317034365.0,317034365.0,164529596.0,26049180.0,8356886.0,46477571.0,2907974.0,3854.1
517,95/681d3b,31982455,GGP:BINNING:MAXBIN2 (SRR17254988 SRR17254988.fasta),CACHED,0,2025-08-07 17:06:17.583,8m 10s,5m 36s,137.5%,367.2 MB,800 MB,6.1 GB,869.2 MB,SRR17254988,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.35859375,0.78125,137.5,336.0,,SRR17254988,0.0,305538.0,305538.0,74819.0,1428.0,207.0,4410.0,35.0,SRR17254988_cleaned,65.05,68925.0,245147.0,172562.0,1042.0,554.0,317034365.0,317034365.0,164529596.0,26049180.0,8356886.0,46477571.0,2907974.0,3854.1
488,bb/be5a70,31978469,GGP:BINNING:METABAT2_METABAT2 (SRR17254988 SRR17254988.fasta with SRR17254988.txt.gz),CACHED,0,2025-08-07 16:36:48.887,7m 19s,1m 34s,498.9%,862.9 MB,926.9 MB,369.7 MB,328.5 MB,SRR17254988,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.84267578125,0.90517578125,498.9,94.0,,SRR17254988,0.0,305538.0,305538.0,74819.0,1428.0,207.0,4410.0,35.0,SRR17254988_cleaned,65.05,68925.0,245147.0,172562.0,1042.0,554.0,317034365.0,317034365.0,164529596.0,26049180.0,8356886.0,46477571.0,2907974.0,3854.1
560,bc/73e8d7,31990523,GGP:BINNING:METABAT2_METABAT2 (SRR17254992 SRR17254992.fasta with SRR17254992.txt.gz),CACHED,0,2025-08-07 17:50:47.891,2m 50s,1m 49s,509.7%,827.3 MB,900 MB,343.4 MB,305.1 MB,SRR17254992,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.80791015625,0.87890625,509.7,109.0,,SRR17254992,0.0,284604.0,284604.0,72196.0,1090.0,136.0,3773.0,34.0,SRR17254992_cleaned,64.31,66031.0,228625.0,204073.0,1047.0,555.0,294353331.0,294353331.0,153482345.0,20042146.0,6283756.0,38167208.0,2875186.0,3652.7
559,01/01a1d6,31990522,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254992),CACHED,0,2025-08-07 17:50:47.792,10m 40s,10m 9s,171.9%,422.7 MB,888 MB,375.9 MB,99.9 MB,SRR17254992,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.41279296875,0.8671875,171.9,609.0,,SRR17254992,0.0,284604.0,284604.0,72196.0,1090.0,136.0,3773.0,34.0,SRR17254992_cleaned,64.31,66031.0,228625.0,204073.0,1047.0,555.0,294353331.0,294353331.0,153482345.0,20042146.0,6283756.0,38167208.0,2875186.0,3652.7
612,f8/d49f9f,31978466,GGP:BINNING:METABAT2_METABAT2 (SRR17254991 SRR17254991.fasta with SRR17254991.txt.gz),CACHED,0,2025-08-07 16:36:48.053,5m 49s,29s,451.9%,2 GB,2.1 GB,210.2 MB,184.4 MB,SRR17254991,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,2.0,2.1,451.9,29.0,,SRR17254991,0.0,191753.0,191753.0,38457.0,405.0,63.0,1682.0,19.0,SRR17254991_cleaned,63.51,51302.0,157704.0,210260.0,879.0,542.0,176850375.0,176850375.0,76415907.0,7827560.0,3038337.0,16456453.0,1630516.0,3002.2
607,e1/2af7df,31993827,GGP:BINNING:MAXBIN2 (SRR17254992 SRR17254992.fasta),CACHED,0,2025-08-07 18:11:27.969,4m 40s,4m 6s,129.5%,360.3 MB,807.2 MB,5.7 GB,822 MB,SRR17254992,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.35185546875,0.78828125,129.5,246.0,,SRR17254992,0.0,284604.0,284604.0,72196.0,1090.0,136.0,3773.0,34.0,SRR17254992_cleaned,64.31,66031.0,228625.0,204073.0,1047.0,555.0,294353331.0,294353331.0,153482345.0,20042146.0,6283756.0,38167208.0,2875186.0,3652.7
614,cf/2c8c2b,31955031,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254991),CACHED,0,2025-08-07 15:34:07.760,4m 19s,3m 26s,172.1%,276.5 MB,744.2 MB,257.1 MB,47.3 MB,SRR17254991,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.27001953125,0.7267578125,172.1,206.0,,SRR17254991,0.0,191753.0,191753.0,38457.0,405.0,63.0,1682.0,19.0,SRR17254991_cleaned,63.51,51302.0,157704.0,210260.0,879.0,542.0,176850375.0,176850375.0,76415907.0,7827560.0,3038337.0,16456453.0,1630516.0,3002.2
654,ce/621cbc,31980362,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254993),CACHED,0,2025-08-07 16:50:07.595,8m 30s,4m 51s,178.2%,291.1 MB,754.8 MB,259.9 MB,51.4 MB,SRR17254993,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.28427734375,0.737109375,178.2,291.0,,SRR17254993,0.0,189480.0,189480.0,39249.0,518.0,88.0,1948.0,20.0,SRR17254993_cleaned,63.99,47929.0,154880.0,236649.0,911.0,543.0,179939492.0,179939492.0,81699364.0,10041998.0,3993005.0,19616817.0,1702351.0,3415.4
617,74/06d7e4,31974042,GGP:BINNING:MAXBIN2 (SRR17254991 SRR17254991.fasta),CACHED,0,2025-08-07 15:59:17.502,41m,2m 8s,118.7%,291.9 MB,738 MB,2.8 GB,437.1 MB,SRR17254991,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.28505859375,0.720703125,118.7,128.0,,SRR17254991,0.0,191753.0,191753.0,38457.0,405.0,63.0,1682.0,19.0,SRR17254991_cleaned,63.51,51302.0,157704.0,210260.0,879.0,542.0,176850375.0,176850375.0,76415907.0,7827560.0,3038337.0,16456453.0,1630516.0,3002.2
652,0a/28d1f7,31979730,GGP:BINNING:METABAT2_METABAT2 (SRR17254993 SRR17254993.fasta with SRR17254993.txt.gz),CACHED,0,2025-08-07 16:44:57.647,4m 40s,33s,442.6%,2.3 GB,2.4 GB,212.8 MB,187.3 MB,SRR17254993,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,2.3,2.4,442.6,33.0,,SRR17254993,0.0,189480.0,189480.0,39249.0,518.0,88.0,1948.0,20.0,SRR17254993_cleaned,63.99,47929.0,154880.0,236649.0,911.0,543.0,179939492.0,179939492.0,81699364.0,10041998.0,3993005.0,19616817.0,1702351.0,3415.4
660,44/2f9692,32034048,GGP:BINNING:MAXBIN2 (SRR17254993 SRR17254993.fasta),CACHED,0,2025-08-08 00:07:13.515,2m 40s,2m 23s,134.4%,353.9 MB,796.1 MB,3 GB,457.6 MB,SRR17254993,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.34560546875,0.77744140625,134.4,143.0,,SRR17254993,0.0,189480.0,189480.0,39249.0,518.0,88.0,1948.0,20.0,SRR17254993_cleaned,63.99,47929.0,154880.0,236649.0,911.0,543.0,179939492.0,179939492.0,81699364.0,10041998.0,3993005.0,19616817.0,1702351.0,3415.4
678,a6/7181d1,31965360,GGP:BINNING:METABAT2_METABAT2 (SRR17254994 SRR17254994.fasta with SRR17254994.txt.gz),CACHED,0,2025-08-07 15:43:47.476,4m 10s,58s,481.9%,4 GB,4.1 GB,266.3 MB,236.2 MB,SRR17254994,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,4.0,4.1,481.9,58.0,,SRR17254994,0.0,223631.0,223631.0,53177.0,920.0,150.0,2808.0,57.0,SRR17254994_cleaned,63.83,52348.0,180233.0,270027.0,1007.0,553.0,227782475.0,227782475.0,114723388.0,19511080.0,8456563.0,32535775.0,5408672.0,5505.8
680,ba/8ac6a8,31971738,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254994),CACHED,0,2025-08-07 15:52:48.021,51m 39s,7m 51s,176.9%,342.4 MB,794.2 MB,308 MB,69 MB,SRR17254994,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.334375,0.7755859375,176.9,471.0,,SRR17254994,0.0,223631.0,223631.0,53177.0,920.0,150.0,2808.0,57.0,SRR17254994_cleaned,63.83,52348.0,180233.0,270027.0,1007.0,553.0,227782475.0,227782475.0,114723388.0,19511080.0,8456563.0,32535775.0,5408672.0,5505.8
716,ac/50cb99,31950389,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254996),CACHED,0,2025-08-07 15:18:07.681,3m 59s,3m 35s,169.3%,303.2 MB,747.6 MB,264.7 MB,53 MB,SRR17254996,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.29609375,0.730078125,169.3,215.0,,SRR17254996,0.0,183192.0,183192.0,39284.0,646.0,183.0,2075.0,77.0,SRR17254996_cleaned,62.23,40999.0,147682.0,354795.0,979.0,547.0,185371489.0,185371489.0,90989636.0,18777129.0,11909387.0,28328377.0,8261175.0,9193.9
715,34/db9156,31949599,GGP:BINNING:METABAT2_METABAT2 (SRR17254996 SRR17254996.fasta with SRR17254996.txt.gz),CACHED,0,2025-08-07 15:12:17.490,59.7s,37s,448.6%,2.5 GB,2.5 GB,216.8 MB,192.2 MB,SRR17254996,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,2.5,2.5,448.6,37.0,,SRR17254996,0.0,183192.0,183192.0,39284.0,646.0,183.0,2075.0,77.0,SRR17254996_cleaned,62.23,40999.0,147682.0,354795.0,979.0,547.0,185371489.0,185371489.0,90989636.0,18777129.0,11909387.0,28328377.0,8261175.0,9193.9
740,1f/e28a89,31985647,GGP:BINNING:MAXBIN2 (SRR17254994 SRR17254994.fasta),CACHED,0,2025-08-07 17:19:27.880,8m 30s,3m 19s,137.7%,486 MB,931.2 MB,4.2 GB,605.3 MB,SRR17254994,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.474609375,0.909375,137.7,199.0,,SRR17254994,0.0,223631.0,223631.0,53177.0,920.0,150.0,2808.0,57.0,SRR17254994_cleaned,63.83,52348.0,180233.0,270027.0,1007.0,553.0,227782475.0,227782475.0,114723388.0,19511080.0,8456563.0,32535775.0,5408672.0,5505.8
749,50/d3966b,31951887,GGP:BINNING:MAXBIN2 (SRR17254996 SRR17254996.fasta),CACHED,0,2025-08-07 15:27:37.607,3m 10s,2m 4s,134.8%,598.3 MB,1 GB,3.4 GB,496.8 MB,SRR17254996,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.58427734375,1.0,134.8,124.0,,SRR17254996,0.0,183192.0,183192.0,39284.0,646.0,183.0,2075.0,77.0,SRR17254996_cleaned,62.23,40999.0,147682.0,354795.0,979.0,547.0,185371489.0,185371489.0,90989636.0,18777129.0,11909387.0,28328377.0,8261175.0,9193.9
766,91/6597a0,31983550,GGP:BINNING:METABAT2_METABAT2 (SRR17254998 SRR17254998.fasta with SRR17254998.txt.gz),CACHED,0,2025-08-07 17:10:48.428,6m 19s,47s,475.1%,3 GB,3.1 GB,251.1 MB,220.8 MB,SRR17254998,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,3.0,3.1,475.1,47.0,,SRR17254998,0.0,224925.0,224925.0,45989.0,525.0,66.0,2323.0,28.0,SRR17254998_cleaned,64.17,57818.0,184158.0,429471.0,901.0,543.0,212016736.0,212016736.0,94799799.0,10577609.0,4232265.0,22605672.0,3029432.0,4437.3
819,92/c2378b,31996247,GGP:BINNING:MAXBIN2 (SRR17254998 SRR17254998.fasta),CACHED,0,2025-08-07 18:26:28.284,3m 19s,2m 33s,142.7%,512.9 MB,959.7 MB,3.5 GB,534.8 MB,SRR17254998,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.50087890625,0.93720703125,142.7,153.0,,SRR17254998,0.0,224925.0,224925.0,45989.0,525.0,66.0,2323.0,28.0,SRR17254998_cleaned,64.17,57818.0,184158.0,429471.0,901.0,543.0,212016736.0,212016736.0,94799799.0,10577609.0,4232265.0,22605672.0,3029432.0,4437.3
779,54/210330,31997600,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254998),CACHED,0,2025-08-07 18:32:47.896,5m,4m 30s,169.9%,311.5 MB,773.6 MB,293.1 MB,59.6 MB,SRR17254998,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.30419921875,0.75546875,169.9,270.0,,SRR17254998,0.0,224925.0,224925.0,45989.0,525.0,66.0,2323.0,28.0,SRR17254998_cleaned,64.17,57818.0,184158.0,429471.0,901.0,543.0,212016736.0,212016736.0,94799799.0,10577609.0,4232265.0,22605672.0,3029432.0,4437.3
891,3e/554b0a,31955475,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254995),CACHED,0,2025-08-07 15:35:07.386,7m 30s,7m 11s,168.8%,392 MB,832.8 MB,343.8 MB,84.6 MB,SRR17254995,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3828125,0.81328125,168.8,431.0,,SRR17254995,0.0,265844.0,265844.0,62291.0,629.0,52.0,3179.0,9.0,SRR17254995_cleaned,63.47,65376.0,215715.0,128551.0,975.0,549.0,262125236.0,262125236.0,128018410.0,10044522.0,2061404.0,27140140.0,730396.0,2468.6
899,75/227ca1,31983685,GGP:BINNING:METABAT2_METABAT2 (SRR17254995 SRR17254995.fasta with SRR17254995.txt.gz),CACHED,0,2025-08-07 17:11:07.742,7m,1m 24s,521.5%,719.9 MB,871.4 MB,308.3 MB,272.5 MB,SRR17254995,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.70302734375,0.8509765625,521.5,84.0,,SRR17254995,0.0,265844.0,265844.0,62291.0,629.0,52.0,3179.0,9.0,SRR17254995_cleaned,63.47,65376.0,215715.0,128551.0,975.0,549.0,262125236.0,262125236.0,128018410.0,10044522.0,2061404.0,27140140.0,730396.0,2468.6
906,bf/e24898,31964325,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255000),CACHED,0,2025-08-07 15:42:27.756,7m 40s,5m 5s,170.6%,345.1 MB,794.6 MB,301.4 MB,69.3 MB,SRR17255000,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.33701171875,0.7759765625,170.6,305.0,,SRR17255000,0.0,229553.0,229553.0,55363.0,466.0,47.0,1972.0,6.0,SRR17255000_cleaned,62.56,60581.0,187404.0,71959.0,956.0,549.0,220419837.0,220419837.0,105110913.0,7438359.0,1636201.0,17503249.0,364523.0,2134.3
911,e0/dcfa8f,31952221,GGP:BINNING:METABAT2_METABAT2 (SRR17255000 SRR17255000.fasta with SRR17255000.txt.gz),CACHED,0,2025-08-07 15:28:27.543,2m,1m 14s,469.8%,4.4 GB,4.4 GB,260.4 MB,229.5 MB,SRR17255000,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,4.4,4.4,469.8,74.0,,SRR17255000,0.0,229553.0,229553.0,55363.0,466.0,47.0,1972.0,6.0,SRR17255000_cleaned,62.56,60581.0,187404.0,71959.0,956.0,549.0,220419837.0,220419837.0,105110913.0,7438359.0,1636201.0,17503249.0,364523.0,2134.3
916,ef/6bc466,31979578,GGP:BINNING:MAXBIN2 (SRR17254995 SRR17254995.fasta),CACHED,0,2025-08-07 16:43:48.175,7m 29s,3m 29s,130.7%,256.1 MB,703.2 MB,4.8 GB,705.8 MB,SRR17254995,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.25009765625,0.68671875,130.7,209.0,,SRR17254995,0.0,265844.0,265844.0,62291.0,629.0,52.0,3179.0,9.0,SRR17254995_cleaned,63.47,65376.0,215715.0,128551.0,975.0,549.0,262125236.0,262125236.0,128018410.0,10044522.0,2061404.0,27140140.0,730396.0,2468.6
969,18/284d28,31963049,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254997),CACHED,0,2025-08-07 15:41:17.546,10m 50s,9m 43s,153.9%,330.6 MB,782.5 MB,312.4 MB,63.7 MB,SRR17254997,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3228515625,0.76416015625,153.9,583.0,,SRR17254997,0.0,241348.0,241348.0,50576.0,718.0,170.0,2136.0,67.0,SRR17254997_cleaned,63.89,60881.0,196995.0,229892.0,919.0,545.0,231058510.0,231058510.0,105662539.0,17902375.0,9910151.0,27503878.0,6391270.0,5702.4
983,e8/623671,31954130,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255001),CACHED,0,2025-08-07 15:31:37.759,2m 59s,2m,161.6%,268.9 MB,720.9 MB,231 MB,41 MB,SRR17255001,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.26259765625,0.70400390625,161.6,120.0,,SRR17255001,0.0,160554.0,160554.0,31779.0,454.0,67.0,1673.0,29.0,SRR17255001_cleaned,63.47,40228.0,131315.0,211905.0,897.0,541.0,151864227.0,151864227.0,67951093.0,9483141.0,3931469.0,17655522.0,2653378.0,4157.4
985,b8/45f7dd,31954128,GGP:BINNING:METABAT2_METABAT2 (SRR17255001 SRR17255001.fasta with SRR17255001.txt.gz),CACHED,0,2025-08-07 15:31:37.390,1m 10s,27s,455.2%,1.6 GB,1.6 GB,179.6 MB,158.1 MB,SRR17255001,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,1.6,1.6,455.2,27.0,,SRR17255001,0.0,160554.0,160554.0,31779.0,454.0,67.0,1673.0,29.0,SRR17255001_cleaned,63.47,40228.0,131315.0,211905.0,897.0,541.0,151864227.0,151864227.0,67951093.0,9483141.0,3931469.0,17655522.0,2653378.0,4157.4
953,07/6866a0,31983545,GGP:BINNING:MAXBIN2 (SRR17255000 SRR17255000.fasta),CACHED,0,2025-08-07 17:10:47.818,8m 10s,3m,139.4%,190.1 MB,636.8 MB,3.7 GB,559.8 MB,SRR17255000,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.18564453125,0.621875,139.4,180.0,,SRR17255000,0.0,229553.0,229553.0,55363.0,466.0,47.0,1972.0,6.0,SRR17255000_cleaned,62.56,60581.0,187404.0,71959.0,956.0,549.0,220419837.0,220419837.0,105110913.0,7438359.0,1636201.0,17503249.0,364523.0,2134.3
968,4f/6eb96e,31963582,GGP:BINNING:METABAT2_METABAT2 (SRR17254997 SRR17254997.fasta with SRR17254997.txt.gz),CACHED,0,2025-08-07 15:41:47.424,4m,1m 28s,497.0%,3.4 GB,3.5 GB,272.9 MB,240.5 MB,SRR17254997,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,3.4,3.5,497.0,88.0,,SRR17254997,0.0,241348.0,241348.0,50576.0,718.0,170.0,2136.0,67.0,SRR17254997_cleaned,63.89,60881.0,196995.0,229892.0,919.0,545.0,231058510.0,231058510.0,105662539.0,17902375.0,9910151.0,27503878.0,6391270.0,5702.4
1033,fd/612ef5,31981303,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17254999),CACHED,0,2025-08-07 16:58:47.513,9m 50s,6m 28s,176.7%,317 MB,780.6 MB,283.4 MB,62.4 MB,SRR17254999,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.3095703125,0.7623046875,176.7,388.0,,SRR17254999,0.0,206608.0,206608.0,46149.0,537.0,131.0,1987.0,64.0,SRR17254999_cleaned,64.47,50093.0,167665.0,304689.0,960.0,547.0,203230769.0,203230769.0,97753578.0,15083152.0,9243382.0,24795300.0,6918903.0,7139.4
999,de/85da66,31973539,GGP:BINNING:MAXBIN2 (SRR17254997 SRR17254997.fasta),CACHED,0,2025-08-07 15:55:07.844,45m,2m 59s,140.9%,499.8 MB,936.9 MB,3.8 GB,574.6 MB,SRR17254997,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.4880859375,0.91494140625,140.9,179.0,,SRR17254997,0.0,241348.0,241348.0,50576.0,718.0,170.0,2136.0,67.0,SRR17254997_cleaned,63.89,60881.0,196995.0,229892.0,919.0,545.0,231058510.0,231058510.0,105662539.0,17902375.0,9910151.0,27503878.0,6391270.0,5702.4
1035,b2/7e4b35,31985511,GGP:BINNING:METABAT2_METABAT2 (SRR17254999 SRR17254999.fasta with SRR17254999.txt.gz),CACHED,0,2025-08-07 17:18:47.739,6m 20s,45s,475.9%,3.1 GB,3.2 GB,238.9 MB,211.2 MB,SRR17254999,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,3.1,3.2,475.9,45.0,,SRR17254999,0.0,206608.0,206608.0,46149.0,537.0,131.0,1987.0,64.0,SRR17254999_cleaned,64.47,50093.0,167665.0,304689.0,960.0,547.0,203230769.0,203230769.0,97753578.0,15083152.0,9243382.0,24795300.0,6918903.0,7139.4
1022,cb/25d0ed,31989972,GGP:BINNING:MAXBIN2 (SRR17255001 SRR17255001.fasta),CACHED,0,2025-08-07 17:46:17.973,2m 20s,1m 41s,143.4%,374.1 MB,819.9 MB,2.5 GB,387.8 MB,SRR17255001,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.36533203125,0.80068359375,143.4,101.0,,SRR17255001,0.0,160554.0,160554.0,31779.0,454.0,67.0,1673.0,29.0,SRR17255001_cleaned,63.47,40228.0,131315.0,211905.0,897.0,541.0,151864227.0,151864227.0,67951093.0,9483141.0,3931469.0,17655522.0,2653378.0,4157.4
1083,06/87087d,32022038,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255002),CACHED,0,2025-08-07 21:42:42.699,5m 20s,4m 36s,178.9%,284.8 MB,744.3 MB,248.9 MB,47.2 MB,SRR17255002,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.278125,0.72685546875,178.9,276.0,,SRR17255002,0.0,172311.0,172311.0,36555.0,752.0,96.0,2285.0,24.0,SRR17255002_cleaned,64.16,40925.0,139760.0,212725.0,950.0,546.0,169698687.0,169698687.0,80594664.0,13729862.0,4323567.0,24304594.0,2063797.0,4086.7
1087,01/bb69d3,31986985,GGP:BINNING:METABAT2_METABAT2 (SRR17255002 SRR17255002.fasta with SRR17255002.txt.gz),CACHED,0,2025-08-07 17:28:38.108,3m 30s,31s,462.0%,2 GB,2 GB,199.4 MB,176.2 MB,SRR17255002,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,2.0,2.0,462.0,31.0,,SRR17255002,0.0,172311.0,172311.0,36555.0,752.0,96.0,2285.0,24.0,SRR17255002_cleaned,64.16,40925.0,139760.0,212725.0,950.0,546.0,169698687.0,169698687.0,80594664.0,13729862.0,4323567.0,24304594.0,2063797.0,4086.7
1067,cc/92bd69,31989182,GGP:BINNING:MAXBIN2 (SRR17254999 SRR17254999.fasta),CACHED,0,2025-08-07 17:38:47.709,2m 50s,2m 25s,142.3%,582.7 MB,1 GB,3.6 GB,529.2 MB,SRR17254999,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.56904296875,1.0,142.3,145.0,,SRR17254999,0.0,206608.0,206608.0,46149.0,537.0,131.0,1987.0,64.0,SRR17254999_cleaned,64.47,50093.0,167665.0,304689.0,960.0,547.0,203230769.0,203230769.0,97753578.0,15083152.0,9243382.0,24795300.0,6918903.0,7139.4
1149,2a/9068d9,31980535,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255003),CACHED,0,2025-08-07 16:51:27.647,13m 40s,9m 7s,153.7%,400.8 MB,832.7 MB,326.6 MB,84.7 MB,SRR17255003,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.39140625,0.81318359375,153.7,547.0,,SRR17255003,0.0,235858.0,235858.0,61570.0,870.0,152.0,3006.0,29.0,SRR17255003_cleaned,63.46,54431.0,189079.0,254950.0,1069.0,557.0,246372862.0,246372862.0,130561383.0,17125387.0,6613190.0,31597922.0,2537378.0,4041.3
1150,d0/b771fa,31980538,GGP:BINNING:METABAT2_METABAT2 (SRR17255003 SRR17255003.fasta with SRR17255003.txt.gz),CACHED,0,2025-08-07 16:51:27.851,6m 10s,1m 21s,498.1%,712.6 MB,775.1 MB,287 MB,255.2 MB,SRR17255003,METABAT2_METABAT2,execution_trace_2025-08-11_09-09-21.txt,0.6958984375,0.75693359375,498.1,81.0,,SRR17255003,0.0,235858.0,235858.0,61570.0,870.0,152.0,3006.0,29.0,SRR17255003_cleaned,63.46,54431.0,189079.0,254950.0,1069.0,557.0,246372862.0,246372862.0,130561383.0,17125387.0,6613190.0,31597922.0,2537378.0,4041.3
1142,40/1ca62c,32058718,GGP:BINNING:MAXBIN2 (SRR17255002 SRR17255002.fasta),CACHED,0,2025-08-08 03:03:53.749,3m,2m 11s,139.1%,371.5 MB,816.9 MB,3 GB,436.1 MB,SRR17255002,MAXBIN2,execution_trace_2025-08-11_09-09-21.txt,0.36279296875,0.79775390625,139.1,131.0,,SRR17255002,0.0,172311.0,172311.0,36555.0,752.0,96.0,2285.0,24.0,SRR17255002_cleaned,64.16,40925.0,139760.0,212725.0,950.0,546.0,169698687.0,169698687.0,80594664.0,13729862.0,4323567.0,24304594.0,2063797.0,4086.7
1224,db/5f88ed,31952093,GGP:BINNING:CONCOCT_SUBWF:CONCOCT_CONCOCT (SRR17255004),CACHED,0,2025-08-07 15:27:57.515,6m 50s,6m 9s,152.9%,338.8 MB,792.7 MB,310.2 MB,68 MB,SRR17255004,CONCOCT_CONCOCT,execution_trace_2025-08-11_09-09-21.txt,0.330859375,0.77412109375,152.9,369.0,,SRR17255004,0.0,237340.0,237340.0,52780.0,753.0,70.0,2696.0,2.0,SRR17255004_cleaned,64.35,60089.0,193440.0,60667.0,940.0,547.0,229078162.0,229078162.0,107460759.0,11833675.0,2201753.0,24992841.0,114514.0,2433.8
