genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
SRR24759611_binette_bin9.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759612_binette_bin4.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759613_binette_bin35.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759613_binette_bin8.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759614_binette_bin13.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759614_binette_bin29.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759615_binette_bin10.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759616_binette_bin10.fasta,609_1,0.050000000000000044,average,ANImf,609
SRR24759611_binette_bin29.fasta,610_0,0.050000000000000044,average,ANImf,610
SRR24759604_binette_bin51.fasta,611_0,0.050000000000000044,average,ANImf,611
SRR24759597_binette_bin35.fasta,612_0,0.050000000000000044,average,ANImf,612
SRR24759611_binette_bin75.fasta,613_0,0.050000000000000044,average,ANImf,613
SRR24759606_binette_bin64.fasta,614_0,0.050000000000000044,average,ANImf,614
